,cust,grade,t,y
67616,5635,1,8,0
67617,5635,1,9,0
67618,5635,1,10,0
67619,5635,1,11,1
67620,5635,1,12,1
67621,5636,0,1,0
67622,5636,0,2,0
67623,5636,0,3,0
67624,5636,0,4,0
67625,5636,0,5,0
67626,5636,0,6,0
67627,5636,0,7,0
67628,5636,0,8,0
67629,5636,0,9,0
67630,5636,0,10,0
67631,5636,0,11,0
67632,5636,0,12,0
67633,5637,1,1,2
67634,5637,1,2,2
67635,5637,1,3,1
67636,5637,1,4,0
67637,5637,1,5,0
67638,5637,1,6,0
67639,5637,1,7,1
67640,5637,1,8,1
67641,5637,1,9,0
67642,5637,1,10,0
67643,5637,1,11,0
67644,5637,1,12,0
67645,5638,1,1,0
67646,5638,1,2,1
67647,5638,1,3,0
67648,5638,1,4,1
67649,5638,1,5,1
67650,5638,1,6,0
67651,5638,1,7,0
67652,5638,1,8,1
67653,5638,1,9,0
67654,5638,1,10,2
67655,5638,1,11,0
67656,5638,1,12,0
67657,5639,1,1,0
67658,5639,1,2,2
67659,5639,1,3,1
67660,5639,1,4,0
67661,5639,1,5,0
67662,5639,1,6,1
67663,5639,1,7,1
67664,5639,1,8,0
67665,5639,1,9,0
67666,5639,1,10,1
67667,5639,1,11,0
67668,5639,1,12,0
67669,5640,1,1,1
67670,5640,1,2,0
67671,5640,1,3,0
67672,5640,1,4,0
67673,5640,1,5,1
67674,5640,1,6,0
67675,5640,1,7,0
67676,5640,1,8,1
67677,5640,1,9,0
67678,5640,1,10,1
67679,5640,1,11,0
67680,5640,1,12,0
67681,5641,1,1,0
67682,5641,1,2,0
67683,5641,1,3,1
67684,5641,1,4,1
67685,5641,1,5,0
67686,5641,1,6,0
67687,5641,1,7,1
67688,5641,1,8,0
67689,5641,1,9,2
67690,5641,1,10,2
67691,5641,1,11,2
67692,5641,1,12,2
67693,5642,1,1,1
67694,5642,1,2,1
67695,5642,1,3,0
67696,5642,1,4,0
67697,5642,1,5,2
67698,5642,1,6,2
67699,5642,1,7,2
67700,5642,1,8,2
67701,5642,1,9,2
67702,5642,1,10,1
67703,5642,1,11,1
67704,5642,1,12,1
67705,5643,1,1,1
67706,5643,1,2,1
67707,5643,1,3,0
67708,5643,1,4,1
67709,5643,1,5,0
67710,5643,1,6,1
67711,5643,1,7,0
67712,5643,1,8,0
67713,5643,1,9,2
67714,5643,1,10,2
67715,5643,1,11,2
67716,5643,1,12,3
67717,5644,0,1,0
67718,5644,0,2,0
67719,5644,0,3,0
67720,5644,0,4,0
67721,5644,0,5,0
67722,5644,0,6,0
67723,5644,0,7,0
67724,5644,0,8,0
67725,5644,0,9,0
67726,5644,0,10,0
67727,5644,0,11,0
67728,5644,0,12,1
67729,5645,0,1,0
67730,5645,0,2,0
67731,5645,0,3,0
67732,5645,0,4,0
67733,5645,0,5,0
67734,5645,0,6,0
67735,5645,0,7,0
67736,5645,0,8,0
67737,5645,0,9,0
67738,5645,0,10,0
67739,5645,0,11,0
67740,5645,0,12,0
67741,5646,0,1,0
67742,5646,0,2,0
67743,5646,0,3,0
67744,5646,0,4,0
67745,5646,0,5,0
67746,5646,0,6,0
67747,5646,0,7,0
67748,5646,0,8,0
67749,5646,0,9,0
67750,5646,0,10,0
67751,5646,0,11,0
67752,5646,0,12,0
67753,5647,0,1,0
67754,5647,0,2,0
67755,5647,0,3,0
67756,5647,0,4,0
67757,5647,0,5,1
67758,5647,0,6,2
67759,5647,0,7,3
67760,5647,0,8,3
67761,5647,0,9,3
67762,5647,0,10,3
67763,5647,0,11,3
67764,5647,0,12,3
67765,5648,1,1,0
67766,5648,1,2,2
67767,5648,1,3,2
67768,5648,1,4,2
67769,5648,1,5,2
67770,5648,1,6,1
67771,5648,1,7,1
67772,5648,1,8,0
67773,5648,1,9,1
67774,5648,1,10,1
67775,5648,1,11,1
67776,5648,1,12,1
67777,5649,0,1,0
67778,5649,0,2,0
67779,5649,0,3,0
67780,5649,0,4,0
67781,5649,0,5,0
67782,5649,0,6,0
67783,5649,0,7,0
67784,5649,0,8,1
67785,5649,0,9,1
67786,5649,0,10,2
67787,5649,0,11,0
67788,5649,0,12,0
67789,5650,1,1,1
67790,5650,1,2,1
67791,5650,1,3,1
67792,5650,1,4,1
67793,5650,1,5,1
67794,5650,1,6,1
67795,5650,1,7,1
67796,5650,1,8,0
67797,5650,1,9,2
67798,5650,1,10,2
67799,5650,1,11,1
67800,5650,1,12,1
67801,5651,1,1,1
67802,5651,1,2,0
67803,5651,1,3,0
67804,5651,1,4,0
67805,5651,1,5,0
67806,5651,1,6,0
67807,5651,1,7,0
67808,5651,1,8,2
67809,5651,1,9,3
67810,5651,1,10,0
67811,5651,1,11,1
67812,5651,1,12,1
67813,5652,1,1,0
67814,5652,1,2,0
67815,5652,1,3,0
67816,5652,1,4,0
67817,5652,1,5,1
67818,5652,1,6,1
67819,5652,1,7,0
67820,5652,1,8,0
67821,5652,1,9,0
67822,5652,1,10,1
67823,5652,1,11,0
67824,5652,1,12,0
67825,5653,1,1,0
67826,5653,1,2,0
67827,5653,1,3,0
67828,5653,1,4,0
67829,5653,1,5,0
67830,5653,1,6,1
67831,5653,1,7,0
67832,5653,1,8,0
67833,5653,1,9,1
67834,5653,1,10,0
67835,5653,1,11,2
67836,5653,1,12,0
67837,5654,0,1,0
67838,5654,0,2,0
67839,5654,0,3,0
67840,5654,0,4,0
67841,5654,0,5,0
67842,5654,0,6,1
67843,5654,0,7,2
67844,5654,0,8,3
67845,5654,0,9,3
67846,5654,0,10,3
67847,5654,0,11,3
67848,5654,0,12,3
67849,5655,1,1,1
67850,5655,1,2,2
67851,5655,1,3,2
67852,5655,1,4,2
67853,5655,1,5,1
67854,5655,1,6,1
67855,5655,1,7,2
67856,5655,1,8,0
67857,5655,1,9,0
67858,5655,1,10,2
67859,5655,1,11,0
67860,5655,1,12,1
67861,5656,1,1,0
67862,5656,1,2,0
67863,5656,1,3,1
67864,5656,1,4,1
67865,5656,1,5,0
67866,5656,1,6,1
67867,5656,1,7,2
67868,5656,1,8,1
67869,5656,1,9,0
67870,5656,1,10,1
67871,5656,1,11,1
67872,5656,1,12,1
67873,5657,1,1,0
67874,5657,1,2,0
67875,5657,1,3,0
67876,5657,1,4,2
67877,5657,1,5,2
67878,5657,1,6,0
67879,5657,1,7,1
67880,5657,1,8,1
67881,5657,1,9,0
67882,5657,1,10,0
67883,5657,1,11,0
67884,5657,1,12,0
67885,5658,0,1,0
67886,5658,0,2,0
67887,5658,0,3,0
67888,5658,0,4,1
67889,5658,0,5,2
67890,5658,0,6,3
67891,5658,0,7,3
67892,5658,0,8,3
67893,5658,0,9,3
67894,5658,0,10,3
67895,5658,0,11,3
67896,5658,0,12,3
67897,5659,1,1,0
67898,5659,1,2,0
67899,5659,1,3,0
67900,5659,1,4,0
67901,5659,1,5,0
67902,5659,1,6,0
67903,5659,1,7,2
67904,5659,1,8,3
67905,5659,1,9,3
67906,5659,1,10,3
67907,5659,1,11,3
67908,5659,1,12,3
67909,5660,0,1,0
67910,5660,0,2,0
67911,5660,0,3,0
67912,5660,0,4,0
67913,5660,0,5,0
67914,5660,0,6,0
67915,5660,0,7,0
67916,5660,0,8,0
67917,5660,0,9,0
67918,5660,0,10,0
67919,5660,0,11,0
67920,5660,0,12,0
67921,5661,1,1,0
67922,5661,1,2,0
67923,5661,1,3,0
67924,5661,1,4,1
67925,5661,1,5,0
67926,5661,1,6,0
67927,5661,1,7,0
67928,5661,1,8,1
67929,5661,1,9,1
67930,5661,1,10,3
67931,5661,1,11,1
67932,5661,1,12,1
67933,5662,1,1,0
67934,5662,1,2,0
67935,5662,1,3,0
67936,5662,1,4,1
67937,5662,1,5,1
67938,5662,1,6,1
67939,5662,1,7,1
67940,5662,1,8,0
67941,5662,1,9,0
67942,5662,1,10,1
67943,5662,1,11,0
67944,5662,1,12,1
67945,5663,1,1,0
67946,5663,1,2,0
67947,5663,1,3,2
67948,5663,1,4,2
67949,5663,1,5,0
67950,5663,1,6,2
67951,5663,1,7,1
67952,5663,1,8,0
67953,5663,1,9,1
67954,5663,1,10,0
67955,5663,1,11,1
67956,5663,1,12,0
67957,5664,1,1,0
67958,5664,1,2,1
67959,5664,1,3,2
67960,5664,1,4,1
67961,5664,1,5,2
67962,5664,1,6,2
67963,5664,1,7,2
67964,5664,1,8,2
67965,5664,1,9,2
67966,5664,1,10,2
67967,5664,1,11,1
67968,5664,1,12,2
67969,5665,1,1,0
67970,5665,1,2,1
67971,5665,1,3,0
67972,5665,1,4,1
67973,5665,1,5,2
67974,5665,1,6,1
67975,5665,1,7,0
67976,5665,1,8,0
67977,5665,1,9,1
67978,5665,1,10,0
67979,5665,1,11,0
67980,5665,1,12,1
67981,5666,1,1,0
67982,5666,1,2,1
67983,5666,1,3,2
67984,5666,1,4,2
67985,5666,1,5,1
67986,5666,1,6,1
67987,5666,1,7,1
67988,5666,1,8,1
67989,5666,1,9,1
67990,5666,1,10,0
67991,5666,1,11,0
67992,5666,1,12,1
67993,5667,1,1,0
67994,5667,1,2,0
67995,5667,1,3,1
67996,5667,1,4,0
67997,5667,1,5,0
67998,5667,1,6,1
67999,5667,1,7,1
68000,5667,1,8,1
68001,5667,1,9,0
68002,5667,1,10,0
68003,5667,1,11,1
68004,5667,1,12,0
68005,5668,0,1,1
68006,5668,0,2,2
68007,5668,0,3,3
68008,5668,0,4,3
68009,5668,0,5,3
68010,5668,0,6,3
68011,5668,0,7,3
68012,5668,0,8,3
68013,5668,0,9,3
68014,5668,0,10,3
68015,5668,0,11,3
68016,5668,0,12,2
68017,5669,0,1,0
68018,5669,0,2,0
68019,5669,0,3,0
68020,5669,0,4,0
68021,5669,0,5,0
68022,5669,0,6,0
68023,5669,0,7,0
68024,5669,0,8,0
68025,5669,0,9,0
68026,5669,0,10,0
68027,5669,0,11,0
68028,5669,0,12,1
68029,5670,1,1,0
68030,5670,1,2,2
68031,5670,1,3,2
68032,5670,1,4,1
68033,5670,1,5,0
68034,5670,1,6,1
68035,5670,1,7,0
68036,5670,1,8,0
68037,5670,1,9,0
68038,5670,1,10,1
68039,5670,1,11,0
68040,5670,1,12,1
68041,5671,1,1,0
68042,5671,1,2,0
68043,5671,1,3,0
68044,5671,1,4,0
68045,5671,1,5,0
68046,5671,1,6,1
68047,5671,1,7,1
68048,5671,1,8,0
68049,5671,1,9,1
68050,5671,1,10,1
68051,5671,1,11,0
68052,5671,1,12,1
68053,5672,1,1,1
68054,5672,1,2,1
68055,5672,1,3,0
68056,5672,1,4,0
68057,5672,1,5,1
68058,5672,1,6,1
68059,5672,1,7,0
68060,5672,1,8,0
68061,5672,1,9,1
68062,5672,1,10,0
68063,5672,1,11,0
68064,5672,1,12,0
68065,5673,0,1,0
68066,5673,0,2,0
68067,5673,0,3,1
68068,5673,0,4,2
68069,5673,0,5,3
68070,5673,0,6,3
68071,5673,0,7,3
68072,5673,0,8,3
68073,5673,0,9,3
68074,5673,0,10,3
68075,5673,0,11,3
68076,5673,0,12,3
68077,5674,1,1,0
68078,5674,1,2,1
68079,5674,1,3,2
68080,5674,1,4,2
68081,5674,1,5,2
68082,5674,1,6,2
68083,5674,1,7,1
68084,5674,1,8,0
68085,5674,1,9,1
68086,5674,1,10,0
68087,5674,1,11,0
68088,5674,1,12,1
68089,5675,0,1,0
68090,5675,0,2,0
68091,5675,0,3,0
68092,5675,0,4,0
68093,5675,0,5,0
68094,5675,0,6,0
68095,5675,0,7,1
68096,5675,0,8,2
68097,5675,0,9,2
68098,5675,0,10,2
68099,5675,0,11,2
68100,5675,0,12,0
68101,5676,1,1,0
68102,5676,1,2,2
68103,5676,1,3,2
68104,5676,1,4,0
68105,5676,1,5,1
68106,5676,1,6,0
68107,5676,1,7,2
68108,5676,1,8,2
68109,5676,1,9,1
68110,5676,1,10,0
68111,5676,1,11,1
68112,5676,1,12,0
68113,5677,1,1,2
68114,5677,1,2,1
68115,5677,1,3,1
68116,5677,1,4,0
68117,5677,1,5,2
68118,5677,1,6,2
68119,5677,1,7,3
68120,5677,1,8,1
68121,5677,1,9,0
68122,5677,1,10,0
68123,5677,1,11,0
68124,5677,1,12,2
68125,5678,1,1,0
68126,5678,1,2,0
68127,5678,1,3,0
68128,5678,1,4,1
68129,5678,1,5,1
68130,5678,1,6,0
68131,5678,1,7,2
68132,5678,1,8,2
68133,5678,1,9,2
68134,5678,1,10,1
68135,5678,1,11,0
68136,5678,1,12,1
68137,5679,0,1,1
68138,5679,0,2,2
68139,5679,0,3,3
68140,5679,0,4,3
68141,5679,0,5,3
68142,5679,0,6,3
68143,5679,0,7,3
68144,5679,0,8,3
68145,5679,0,9,3
68146,5679,0,10,3
68147,5679,0,11,3
68148,5679,0,12,3
68149,5680,1,1,0
68150,5680,1,2,2
68151,5680,1,3,2
68152,5680,1,4,2
68153,5680,1,5,0
68154,5680,1,6,0
68155,5680,1,7,0
68156,5680,1,8,0
68157,5680,1,9,0
68158,5680,1,10,1
68159,5680,1,11,1
68160,5680,1,12,2
68161,5681,1,1,1
68162,5681,1,2,0
68163,5681,1,3,0
68164,5681,1,4,0
68165,5681,1,5,0
68166,5681,1,6,0
68167,5681,1,7,0
68168,5681,1,8,0
68169,5681,1,9,0
68170,5681,1,10,0
68171,5681,1,11,0
68172,5681,1,12,1
68173,5682,0,1,0
68174,5682,0,2,0
68175,5682,0,3,0
68176,5682,0,4,0
68177,5682,0,5,0
68178,5682,0,6,0
68179,5682,0,7,0
68180,5682,0,8,0
68181,5682,0,9,0
68182,5682,0,10,0
68183,5682,0,11,0
68184,5682,0,12,0
68185,5683,1,1,0
68186,5683,1,2,1
68187,5683,1,3,2
68188,5683,1,4,1
68189,5683,1,5,0
68190,5683,1,6,0
68191,5683,1,7,0
68192,5683,1,8,1
68193,5683,1,9,1
68194,5683,1,10,0
68195,5683,1,11,0
68196,5683,1,12,1
68197,5684,1,1,1
68198,5684,1,2,0
68199,5684,1,3,0
68200,5684,1,4,0
68201,5684,1,5,0
68202,5684,1,6,1
68203,5684,1,7,1
68204,5684,1,8,0
68205,5684,1,9,0
68206,5684,1,10,1
68207,5684,1,11,1
68208,5684,1,12,0
68209,5685,1,1,0
68210,5685,1,2,0
68211,5685,1,3,1
68212,5685,1,4,0
68213,5685,1,5,1
68214,5685,1,6,0
68215,5685,1,7,2
68216,5685,1,8,2
68217,5685,1,9,2
68218,5685,1,10,1
68219,5685,1,11,2
68220,5685,1,12,2
68221,5686,1,1,0
68222,5686,1,2,0
68223,5686,1,3,0
68224,5686,1,4,1
68225,5686,1,5,1
68226,5686,1,6,0
68227,5686,1,7,0
68228,5686,1,8,0
68229,5686,1,9,0
68230,5686,1,10,0
68231,5686,1,11,1
68232,5686,1,12,1
68233,5687,1,1,2
68234,5687,1,2,2
68235,5687,1,3,2
68236,5687,1,4,2
68237,5687,1,5,1
68238,5687,1,6,0
68239,5687,1,7,0
68240,5687,1,8,1
68241,5687,1,9,1
68242,5687,1,10,0
68243,5687,1,11,1
68244,5687,1,12,1
68245,5688,1,1,0
68246,5688,1,2,1
68247,5688,1,3,1
68248,5688,1,4,1
68249,5688,1,5,1
68250,5688,1,6,0
68251,5688,1,7,0
68252,5688,1,8,0
68253,5688,1,9,0
68254,5688,1,10,1
68255,5688,1,11,0
68256,5688,1,12,0
68257,5689,1,1,0
68258,5689,1,2,1
68259,5689,1,3,1
68260,5689,1,4,0
68261,5689,1,5,0
68262,5689,1,6,0
68263,5689,1,7,0
68264,5689,1,8,1
68265,5689,1,9,1
68266,5689,1,10,3
68267,5689,1,11,3
68268,5689,1,12,0
68269,5690,0,1,0
68270,5690,0,2,0
68271,5690,0,3,0
68272,5690,0,4,0
68273,5690,0,5,0
68274,5690,0,6,0
68275,5690,0,7,0
68276,5690,0,8,0
68277,5690,0,9,0
68278,5690,0,10,0
68279,5690,0,11,0
68280,5690,0,12,0
68281,5691,1,1,0
68282,5691,1,2,0
68283,5691,1,3,0
68284,5691,1,4,0
68285,5691,1,5,0
68286,5691,1,6,0
68287,5691,1,7,0
68288,5691,1,8,0
68289,5691,1,9,0
68290,5691,1,10,1
68291,5691,1,11,1
68292,5691,1,12,1
68293,5692,1,1,0
68294,5692,1,2,1
68295,5692,1,3,0
68296,5692,1,4,0
68297,5692,1,5,0
68298,5692,1,6,0
68299,5692,1,7,0
68300,5692,1,8,0
68301,5692,1,9,0
68302,5692,1,10,1
68303,5692,1,11,2
68304,5692,1,12,2
68305,5693,1,1,1
68306,5693,1,2,1
68307,5693,1,3,1
68308,5693,1,4,0
68309,5693,1,5,1
68310,5693,1,6,0
68311,5693,1,7,0
68312,5693,1,8,1
68313,5693,1,9,2
68314,5693,1,10,2
68315,5693,1,11,1
68316,5693,1,12,1
68317,5694,1,1,0
68318,5694,1,2,0
68319,5694,1,3,0
68320,5694,1,4,0
68321,5694,1,5,0
68322,5694,1,6,0
68323,5694,1,7,0
68324,5694,1,8,0
68325,5694,1,9,2
68326,5694,1,10,0
68327,5694,1,11,0
68328,5694,1,12,1
68329,5695,1,1,0
68330,5695,1,2,1
68331,5695,1,3,0
68332,5695,1,4,2
68333,5695,1,5,1
68334,5695,1,6,0
68335,5695,1,7,1
68336,5695,1,8,1
68337,5695,1,9,1
68338,5695,1,10,0
68339,5695,1,11,1
68340,5695,1,12,0
68341,5696,1,1,1
68342,5696,1,2,2
68343,5696,1,3,1
68344,5696,1,4,0
68345,5696,1,5,0
68346,5696,1,6,1
68347,5696,1,7,0
68348,5696,1,8,0
68349,5696,1,9,0
68350,5696,1,10,0
68351,5696,1,11,0
68352,5696,1,12,0
68353,5697,0,1,0
68354,5697,0,2,0
68355,5697,0,3,0
68356,5697,0,4,0
68357,5697,0,5,0
68358,5697,0,6,0
68359,5697,0,7,0
68360,5697,0,8,0
68361,5697,0,9,0
68362,5697,0,10,0
68363,5697,0,11,0
68364,5697,0,12,0
68365,5698,0,1,0
68366,5698,0,2,0
68367,5698,0,3,0
68368,5698,0,4,1
68369,5698,0,5,2
68370,5698,0,6,1
68371,5698,0,7,1
68372,5698,0,8,1
68373,5698,0,9,2
68374,5698,0,10,2
68375,5698,0,11,3
68376,5698,0,12,3
68377,5699,1,1,1
68378,5699,1,2,0
68379,5699,1,3,0
68380,5699,1,4,0
68381,5699,1,5,1
68382,5699,1,6,0
68383,5699,1,7,1
68384,5699,1,8,0
68385,5699,1,9,0
68386,5699,1,10,1
68387,5699,1,11,1
68388,5699,1,12,0
68389,5700,1,1,1
68390,5700,1,2,0
68391,5700,1,3,0
68392,5700,1,4,0
68393,5700,1,5,0
68394,5700,1,6,1
68395,5700,1,7,3
68396,5700,1,8,1
68397,5700,1,9,2
68398,5700,1,10,2
68399,5700,1,11,2
68400,5700,1,12,1
68401,5701,1,1,1
68402,5701,1,2,1
68403,5701,1,3,1
68404,5701,1,4,1
68405,5701,1,5,1
68406,5701,1,6,0
68407,5701,1,7,1
68408,5701,1,8,1
68409,5701,1,9,2
68410,5701,1,10,2
68411,5701,1,11,2
68412,5701,1,12,2
68413,5702,1,1,0
68414,5702,1,2,0
68415,5702,1,3,0
68416,5702,1,4,0
68417,5702,1,5,0
68418,5702,1,6,1
68419,5702,1,7,0
68420,5702,1,8,0
68421,5702,1,9,0
68422,5702,1,10,0
68423,5702,1,11,0
68424,5702,1,12,1
68425,5703,1,1,2
68426,5703,1,2,1
68427,5703,1,3,0
68428,5703,1,4,0
68429,5703,1,5,1
68430,5703,1,6,1
68431,5703,1,7,0
68432,5703,1,8,2
68433,5703,1,9,0
68434,5703,1,10,0
68435,5703,1,11,0
68436,5703,1,12,0
68437,5704,1,1,1
68438,5704,1,2,2
68439,5704,1,3,3
68440,5704,1,4,3
68441,5704,1,5,0
68442,5704,1,6,2
68443,5704,1,7,1
68444,5704,1,8,0
68445,5704,1,9,1
68446,5704,1,10,3
68447,5704,1,11,1
68448,5704,1,12,1
68449,5705,1,1,0
68450,5705,1,2,2
68451,5705,1,3,2
68452,5705,1,4,1
68453,5705,1,5,0
68454,5705,1,6,0
68455,5705,1,7,0
68456,5705,1,8,0
68457,5705,1,9,0
68458,5705,1,10,0
68459,5705,1,11,1
68460,5705,1,12,1
68461,5706,1,1,1
68462,5706,1,2,1
68463,5706,1,3,1
68464,5706,1,4,2
68465,5706,1,5,2
68466,5706,1,6,1
68467,5706,1,7,1
68468,5706,1,8,2
68469,5706,1,9,2
68470,5706,1,10,2
68471,5706,1,11,2
68472,5706,1,12,2
68473,5707,1,1,0
68474,5707,1,2,0
68475,5707,1,3,0
68476,5707,1,4,1
68477,5707,1,5,1
68478,5707,1,6,1
68479,5707,1,7,0
68480,5707,1,8,0
68481,5707,1,9,0
68482,5707,1,10,1
68483,5707,1,11,1
68484,5707,1,12,1
68485,5708,0,1,0
68486,5708,0,2,0
68487,5708,0,3,0
68488,5708,0,4,0
68489,5708,0,5,0
68490,5708,0,6,0
68491,5708,0,7,0
68492,5708,0,8,0
68493,5708,0,9,0
68494,5708,0,10,0
68495,5708,0,11,0
68496,5708,0,12,0
68497,5709,0,1,1
68498,5709,0,2,2
68499,5709,0,3,3
68500,5709,0,4,3
68501,5709,0,5,3
68502,5709,0,6,3
68503,5709,0,7,3
68504,5709,0,8,3
68505,5709,0,9,2
68506,5709,0,10,3
68507,5709,0,11,3
68508,5709,0,12,3
68509,5710,1,1,2
68510,5710,1,2,1
68511,5710,1,3,0
68512,5710,1,4,0
68513,5710,1,5,2
68514,5710,1,6,2
68515,5710,1,7,2
68516,5710,1,8,2
68517,5710,1,9,2
68518,5710,1,10,2
68519,5710,1,11,2
68520,5710,1,12,2
68521,5711,1,1,1
68522,5711,1,2,1
68523,5711,1,3,2
68524,5711,1,4,1
68525,5711,1,5,0
68526,5711,1,6,1
68527,5711,1,7,0
68528,5711,1,8,0
68529,5711,1,9,0
68530,5711,1,10,1
68531,5711,1,11,0
68532,5711,1,12,2
68533,5712,0,1,0
68534,5712,0,2,0
68535,5712,0,3,0
68536,5712,0,4,0
68537,5712,0,5,0
68538,5712,0,6,0
68539,5712,0,7,0
68540,5712,0,8,0
68541,5712,0,9,0
68542,5712,0,10,0
68543,5712,0,11,0
68544,5712,0,12,0
68545,5713,1,1,0
68546,5713,1,2,1
68547,5713,1,3,1
68548,5713,1,4,0
68549,5713,1,5,1
68550,5713,1,6,0
68551,5713,1,7,0
68552,5713,1,8,1
68553,5713,1,9,1
68554,5713,1,10,1
68555,5713,1,11,2
68556,5713,1,12,2
68557,5714,1,1,0
68558,5714,1,2,0
68559,5714,1,3,0
68560,5714,1,4,1
68561,5714,1,5,1
68562,5714,1,6,1
68563,5714,1,7,0
68564,5714,1,8,0
68565,5714,1,9,0
68566,5714,1,10,0
68567,5714,1,11,0
68568,5714,1,12,0
68569,5715,0,1,1
68570,5715,0,2,2
68571,5715,0,3,3
68572,5715,0,4,3
68573,5715,0,5,3
68574,5715,0,6,3
68575,5715,0,7,3
68576,5715,0,8,3
68577,5715,0,9,3
68578,5715,0,10,3
68579,5715,0,11,3
68580,5715,0,12,3
68581,5716,1,1,0
68582,5716,1,2,0
68583,5716,1,3,0
68584,5716,1,4,0
68585,5716,1,5,0
68586,5716,1,6,1
68587,5716,1,7,0
68588,5716,1,8,0
68589,5716,1,9,1
68590,5716,1,10,0
68591,5716,1,11,1
68592,5716,1,12,0
68593,5717,0,1,0
68594,5717,0,2,1
68595,5717,0,3,2
68596,5717,0,4,3
68597,5717,0,5,3
68598,5717,0,6,3
68599,5717,0,7,3
68600,5717,0,8,3
68601,5717,0,9,3
68602,5717,0,10,3
68603,5717,0,11,3
68604,5717,0,12,3
68605,5718,1,1,1
68606,5718,1,2,0
68607,5718,1,3,0
68608,5718,1,4,0
68609,5718,1,5,0
68610,5718,1,6,0
68611,5718,1,7,0
68612,5718,1,8,0
68613,5718,1,9,0
68614,5718,1,10,0
68615,5718,1,11,1
68616,5718,1,12,2
68617,5719,1,1,0
68618,5719,1,2,2
68619,5719,1,3,1
68620,5719,1,4,3
68621,5719,1,5,3
68622,5719,1,6,0
68623,5719,1,7,0
68624,5719,1,8,0
68625,5719,1,9,0
68626,5719,1,10,0
68627,5719,1,11,1
68628,5719,1,12,0
68629,5720,1,1,2
68630,5720,1,2,0
68631,5720,1,3,1
68632,5720,1,4,1
68633,5720,1,5,2
68634,5720,1,6,2
68635,5720,1,7,2
68636,5720,1,8,2
68637,5720,1,9,2
68638,5720,1,10,2
68639,5720,1,11,3
68640,5720,1,12,3
68641,5721,1,1,0
68642,5721,1,2,0
68643,5721,1,3,0
68644,5721,1,4,2
68645,5721,1,5,1
68646,5721,1,6,0
68647,5721,1,7,0
68648,5721,1,8,1
68649,5721,1,9,0
68650,5721,1,10,1
68651,5721,1,11,1
68652,5721,1,12,0
68653,5722,1,1,0
68654,5722,1,2,0
68655,5722,1,3,0
68656,5722,1,4,0
68657,5722,1,5,0
68658,5722,1,6,0
68659,5722,1,7,1
68660,5722,1,8,1
68661,5722,1,9,0
68662,5722,1,10,0
68663,5722,1,11,1
68664,5722,1,12,1
68665,5723,0,1,0
68666,5723,0,2,0
68667,5723,0,3,0
68668,5723,0,4,0
68669,5723,0,5,0
68670,5723,0,6,0
68671,5723,0,7,0
68672,5723,0,8,0
68673,5723,0,9,0
68674,5723,0,10,0
68675,5723,0,11,0
68676,5723,0,12,0
68677,5724,1,1,0
68678,5724,1,2,0
68679,5724,1,3,0
68680,5724,1,4,0
68681,5724,1,5,0
68682,5724,1,6,1
68683,5724,1,7,1
68684,5724,1,8,1
68685,5724,1,9,1
68686,5724,1,10,0
68687,5724,1,11,0
68688,5724,1,12,0
68689,5725,0,1,1
68690,5725,0,2,1
68691,5725,0,3,2
68692,5725,0,4,0
68693,5725,0,5,0
68694,5725,0,6,0
68695,5725,0,7,0
68696,5725,0,8,0
68697,5725,0,9,0
68698,5725,0,10,0
68699,5725,0,11,0
68700,5725,0,12,0
68701,5726,1,1,2
68702,5726,1,2,2
68703,5726,1,3,2
68704,5726,1,4,1
68705,5726,1,5,2
68706,5726,1,6,2
68707,5726,1,7,2
68708,5726,1,8,2
68709,5726,1,9,3
68710,5726,1,10,3
68711,5726,1,11,2
68712,5726,1,12,3
68713,5727,1,1,0
68714,5727,1,2,1
68715,5727,1,3,0
68716,5727,1,4,0
68717,5727,1,5,0
68718,5727,1,6,1
68719,5727,1,7,1
68720,5727,1,8,0
68721,5727,1,9,0
68722,5727,1,10,1
68723,5727,1,11,1
68724,5727,1,12,1
68725,5728,0,1,0
68726,5728,0,2,0
68727,5728,0,3,0
68728,5728,0,4,0
68729,5728,0,5,0
68730,5728,0,6,0
68731,5728,0,7,0
68732,5728,0,8,0
68733,5728,0,9,0
68734,5728,0,10,0
68735,5728,0,11,0
68736,5728,0,12,0
68737,5729,1,1,0
68738,5729,1,2,1
68739,5729,1,3,1
68740,5729,1,4,1
68741,5729,1,5,0
68742,5729,1,6,0
68743,5729,1,7,0
68744,5729,1,8,1
68745,5729,1,9,1
68746,5729,1,10,1
68747,5729,1,11,0
68748,5729,1,12,0
68749,5730,1,1,1
68750,5730,1,2,0
68751,5730,1,3,0
68752,5730,1,4,0
68753,5730,1,5,0
68754,5730,1,6,0
68755,5730,1,7,0
68756,5730,1,8,1
68757,5730,1,9,0
68758,5730,1,10,2
68759,5730,1,11,2
68760,5730,1,12,2
68761,5731,0,1,0
68762,5731,0,2,0
68763,5731,0,3,0
68764,5731,0,4,0
68765,5731,0,5,0
68766,5731,0,6,0
68767,5731,0,7,0
68768,5731,0,8,0
68769,5731,0,9,0
68770,5731,0,10,0
68771,5731,0,11,0
68772,5731,0,12,0
68773,5732,1,1,2
68774,5732,1,2,2
68775,5732,1,3,2
68776,5732,1,4,1
68777,5732,1,5,0
68778,5732,1,6,1
68779,5732,1,7,1
68780,5732,1,8,1
